"Date" "Pays" "Conso" "Temp" "month" "year" "day" "weekend" "cosinus" "sinus" "wday" "quarter" "season" "holidays" "day_length" "jc" "lagholidays" "leadholidays" "teff" "seuil" "T00" "Wind_Speed" "Cloud_covering" "Solar_radiation" "Raining_Level" "Pressure" "t1" "t2" "t3" "t4" "t5" "t6" "t7"
2017-05-22 "FR" 651,167882 19,1982 "May" "2017" "Monday" "0" -0,766658819300159 0,642054713236564 "2" "2" "low_season" "0" 12,229430781073 "0" "0" "0" 18,04718575 17,2 1 NA NA NA NA NA 20,585375 17,40445 16,8611 12,537 14,718225 16,733175 19,6325
2017-05-22 "NL" 71853454 17,2834 "May" "2017" "Monday" "0" -0,766658819300159 0,642054713236564 "2" "2" "low_season" "0" 12,3836380618148 "0" "0" "0" 16,39343025 14,6 1 2,67534722222222 4,44791666666667 108,131944444444 0 1018,63159722222 19,1982 20,585375 17,40445 16,8611 12,537 14,718225 16,733175
2017-05-22 "UK" 77,59866 15,35325 "May" "2017" "Monday" "0" -0,766658819300159 0,642054713236564 "2" "2" "low_season" "0" 12,0161753274997 "0" "0" "0" 11,3825085 0 1 NA NA NA NA NA 17,2834 19,1982 20,585375 17,40445 16,8611 12,537 14,718225
2017-05-23 "BE" 225851207 16,511825 "May" "2017" "Tuesday" "0" -0,777597146973627 0,628762814595834 "3" "2" "low_season" "0" 12,3448388420211 "0" "0" "0" 16,07133775 15,3 1 3,60416666666667 2,86742424242424 104,977272727273 0 NA 15,35325 17,2834 19,1982 20,585375 17,40445 16,8611 12,537
2017-05-23 "DE" 1842,0024 18,14365 "May" "2017" "Tuesday" "0" -0,777597146973627 0,628762814595834 "3" "2" "low_season" "0" 12,6530114704371 "0" "0" "0" 18,136258 16,5 1 3,345 NA NA NA NA 16,511825 15,35325 17,2834 19,1982 20,585375 17,40445 16,8611
2017-05-23 "ES" 652,45 22,48175 "May" "2017" "Tuesday" "0" -0,777597146973627 0,628762814595834 "3" "2" "low_season" "0" 11,9310383592712 "0" "0" "0" 21,70348625 15,9 1 NA NA NA NA NA 18,14365 16,511825 15,35325 17,2834 19,1982 20,585375 17,40445
2017-05-23 "FR" 640,933206 19,867125 "May" "2017" "Tuesday" "0" -0,777597146973627 0,628762814595834 "3" "2" "low_season" "0" 12,230782532427 "0" "0" "0" 19,25197575 17,2 1 NA NA NA NA NA 22,48175 18,14365 16,511825 15,35325 17,2834 19,1982 20,585375
2017-05-23 "NL" 71102284 16,95995 "May" "2017" "Tuesday" "0" -0,777597146973627 0,628762814595834 "3" "2" "low_season" "0" 12,3865716410345 "0" "0" "0" 16,694626 14,6 1 4,05277777777778 5,27777777777778 99,6145833333333 0 1018,41493055556 19,867125 22,48175 18,14365 16,511825 15,35325 17,2834 19,1982
2017-05-23 "UK" 75,96579 14,99075 "May" "2017" "Tuesday" "0" -0,777597146973627 0,628762814595834 "3" "2" "low_season" "0" 12,015338421464 "0" "0" "0" 12,5615375 0 1 NA NA NA NA NA 16,95995 19,867125 22,48175 18,14365 16,511825 15,35325 17,2834
2017-05-24 "BE" 223724245 16,79455 "May" "2017" "Wednesday" "0" -0,788305055830525 0,615284599963328 "4" "2" "low_season" "0" 12,3472794381115 "0" "0" "0" 16,74848775 15,3 1 2,9469696969697 3,48484848484848 95,3030303030303 0,00189393939393939 NA 14,99075 16,95995 19,867125 22,48175 18,14365 16,511825 15,35325
2017-05-24 "DE" 2017,6046 15,496525 "May" "2017" "Wednesday" "0" -0,788305055830525 0,615284599963328 "4" "2" "low_season" "0" 12,6584912727939 "0" "0" "1" 15,52299625 16,5 0 4,7725 NA NA NA NA 16,79455 14,99075 16,95995 19,867125 22,48175 18,14365 16,511825
2017-05-24 "ES" 640,95 22,8725 "May" "2017" "Wednesday" "0" -0,788305055830525 0,615284599963328 "4" "2" "low_season" "0" 11,9293954590294 "0" "0" "0" 22,4401325 15,9 1 NA NA NA NA NA 15,496525 16,79455 14,99075 16,95995 19,867125 22,48175 18,14365
2017-05-24 "FR" 604,706133 20,089975 "May" "2017" "Wednesday" "0" -0,788305055830525 0,615284599963328 "4" "2" "low_season" "0" 12,2320979098479 "0" "0" "1" 19,9094065 17,2 1 NA NA NA NA NA 22,8725 15,496525 16,79455 14,99075 16,95995 19,867125 22,48175
2017-05-24 "NL" 73696876 15,59465 "May" "2017" "Wednesday" "0" -0,788305055830525 0,615284599963328 "4" "2" "low_season" "0" 12,389424136281 "0" "0" "0" 16,03587 14,6 1 3,43541666666667 5,80902777777778 81,1805555555556 0 1023,73090277778 20,089975 22,8725 15,496525 16,79455 14,99075 16,95995 19,867125
2017-05-24 "UK" 69,68742 16,522775 "May" "2017" "Wednesday" "0" -0,788305055830525 0,615284599963328 "4" "2" "low_season" "0" 12,014527138869 "0" "0" "0" 15,36494525 0 1 NA NA NA NA NA 15,59465 20,089975 22,8725 15,496525 16,79455 14,99075 16,95995
2017-05-25 "BE" 192713031 16,59595 "May" "2017" "Thursday" "0" -0,798779372886365 0,601624063224923 "5" "2" "low_season" "0" 12,3496493779288 "0" "0" "0" 16,620831 15,3 1 2,97310606060606 1,46969696969697 116,162878787879 0 NA 16,522775 15,59465 20,089975 22,8725 15,496525 16,79455 14,99075
2017-05-25 "DE" 1697,0338 16,25865 "May" "2017" "Thursday" "0" -0,798779372886365 0,601624063224923 "5" "2" "low_season" "1" 12,663810468581 "1" "0" "0" 16,25102875 16,5 0 3,3725 NA NA NA NA 16,59595 16,522775 15,59465 20,089975 22,8725 15,496525 16,79455
2017-05-25 "ES" 638,86 23,537 "May" "2017" "Thursday" "0" -0,798779372886365 0,601624063224923 "5" "2" "low_season" "0" 11,9278032113446 "0" "0" "0" 23,255195 15,9 1 NA NA NA NA NA 16,25865 16,59595 16,522775 15,59465 20,089975 22,8725 15,496525
2017-05-25 "FR" 509,843637 21,487625 "May" "2017" "Thursday" "0" -0,798779372886365 0,601624063224923 "5" "2" "low_season" "1" 12,2333759981394 "1" "0" "0" 20,9907445 17,2 1 NA NA NA NA NA 23,537 16,25865 16,59595 16,522775 15,59465 20,089975 22,8725
2017-05-25 "NL" 57716546 16,04715 "May" "2017" "Thursday" "0" -0,798779372886365 0,601624063224923 "5" "2" "low_season" "0" 12,3921937794818 "0" "0" "0" 16,107067 14,6 1 2,85659722222222 2,36111111111111 114,934027777778 0 1024,52083333333 21,487625 23,537 16,25865 16,59595 16,522775 15,59465 20,089975
2017-05-25 "UK" 64,51956 18,171675 "May" "2017" "Thursday" "0" -0,798779372886365 0,601624063224923 "5" "2" "low_season" "0" 12,0137417398559 "0" "0" "0" 15,02255925 0 1 NA NA NA NA NA 16,04715 21,487625 23,537 16,25865 16,59595 16,522775 15,59465
2017-05-26 "BE" 192817200 19,34335 "May" "2017" "Friday" "0" -0,809016994374947 0,587785252292473 "6" "2" "low_season" "0" 12,3519471438064 "0" "0" "0" 18,256636 15,3 1 3,81515151515151 0,587121212121212 120,359848484848 0 NA 18,171675 16,04715 21,487625 23,537 16,25865 16,59595 16,522775
2017-05-26 "DE" 1700,2094 18,07435 "May" "2017" "Friday" "0" -0,809016994374947 0,587785252292473 "6" "2" "low_season" "0" 12,6689658601416 "0" "1" "0" 18,056193 16,5 1 2,9475 NA NA NA NA 19,34335 18,171675 16,04715 21,487625 23,537 16,25865 16,59595
2017-05-26 "ES" 614,53 22,968125 "May" "2017" "Friday" "0" -0,809016994374947 0,587785252292473 "6" "2" "low_season" "0" 11,9262623251809 "0" "0" "0" 23,04953375 15,9 1 NA NA NA NA NA 18,07435 19,34335 18,171675 16,04715 21,487625 23,537 16,25865
2017-05-26 "FR" 522,467932 22,2987 "May" "2017" "Friday" "0" -0,809016994374947 0,587785252292473 "6" "2" "low_season" "0" 12,2346158947547 "0" "1" "0" 21,80742125 17,2 1 NA NA NA NA NA 22,968125 18,07435 19,34335 18,171675 16,04715 21,487625 23,537
2017-05-26 "NL" 60222394 18,088925 "May" "2017" "Friday" "0" -0,809016994374947 0,587785252292473 "6" "2" "low_season" "0" 12,3948788271348 "0" "0" "0" 17,43346025 14,6 1 4,046875 0,871527777777778 118,385416666667 0 1021,48090277778 22,2987 22,968125 18,07435 19,34335 18,171675 16,04715 21,487625
2017-05-26 "UK" 58,66964 18,371475 "May" "2017" "Friday" "0" -0,809016994374947 0,587785252292473 "6" "2" "low_season" "0" 12,0129824801948 "0" "0" "0" 16,541262 0 1 NA NA NA NA NA 18,088925 22,2987 22,968125 18,07435 19,34335 18,171675 16,04715
2017-05-27 "BE" 175133629 22,3471 "May" "2017" "Saturday" "1" -0,81901488666808 0,573772267904325 "7" "2" "low_season" "0" 12,3541712428464 "1" "0" "0" 20,5660825 15,3 1 3,72159090909091 0,875 119,234848484848 0,00681818181818182 NA 18,371475 18,088925 22,2987 22,968125 18,07435 19,34335 18,171675
2017-05-27 "DE" 1547,9428 20,111725 "May" "2017" "Saturday" "1" -0,81901488666808 0,573772267904325 "7" "2" "low_season" "0" 12,6739543017414 "1" "0" "0" 20,09135125 16,5 1 3,31333333333333 NA NA NA NA 22,3471 18,371475 18,088925 22,2987 22,968125 18,07435 19,34335
2017-05-27 "ES" 523,86 23,089375 "May" "2017" "Saturday" "1" -0,81901488666808 0,573772267904325 "7" "2" "low_season" "0" 11,9247734975153 "1" "0" "0" 23,1403825 15,9 1 NA NA NA NA NA 20,111725 22,3471 18,371475 18,088925 22,2987 22,968125 18,07435
2017-05-27 "FR" 479,992727 23,36315 "May" "2017" "Saturday" "1" -0,81901488666808 0,573772267904325 "7" "2" "low_season" "0" 12,2358167115847 "1" "0" "0" 22,8821095 17,2 1 NA NA NA NA NA 23,089375 20,111725 22,3471 18,371475 18,088925 22,2987 22,968125
2017-05-27 "NL" 53456679 22,105325 "May" "2017" "Saturday" "1" -0,81901488666808 0,573772267904325 "7" "2" "low_season" "0" 12,3974775642157 "1" "0" "0" 20,6547205 14,6 1 4,40104166666667 1,73611111111111 117,545138888889 0,00208333333333333 1017,08715277778 23,36315 23,089375 20,111725 22,3471 18,371475 18,088925 22,2987
2017-05-27 "UK" 53,78219 18,5943 "May" "2017" "Saturday" "1" -0,81901488666808 0,573772267904325 "7" "2" "low_season" "0" 12,012249610689 "1" "0" "0" 18,17590125 0 1 NA NA NA NA NA 22,105325 23,36315 23,089375 20,111725 22,3471 18,371475 18,088925
2017-05-28 "BE" 177696825 19,83455 "May" "2017" "Sunday" "1" -0,828770087174504 0,559589262410176 "1" "2" "low_season" "0" 12,3563202094369 "1" "0" "0" 20,2639455 15,3 1 2,03295454545455 2,87121212121212 103,32196969697 0,0814393939393939 NA 18,5943 22,105325 23,36315 23,089375 20,111725 22,3471 18,371475
2017-05-28 "DE" 1500,0697 22,218325 "May" "2017" "Sunday" "1" -0,828770087174504 0,559589262410176 "1" "2" "low_season" "0" 12,6787727053298 "1" "0" "0" 22,197259 16,5 1 2,72916666666667 NA NA NA NA 19,83455 18,5943 22,105325 23,36315 23,089375 20,111725 22,3471
2017-05-28 "ES" 523,52 22,368125 "May" "2017" "Sunday" "1" -0,828770087174504 0,559589262410176 "1" "2" "low_season" "0" 11,9233374112844 "1" "0" "0" 22,5867375 15,9 1 NA NA NA NA NA 22,218325 19,83455 18,5943 22,105325 23,36315 23,089375 20,111725
2017-05-28 "FR" 465,3784 23,951 "May" "2017" "Sunday" "1" -0,828770087174504 0,559589262410176 "1" "2" "low_season" "0" 12,2369775766134 "1" "0" "0" 23,5866975 17,2 1 NA NA NA NA NA 22,368125 22,218325 19,83455 18,5943 22,105325 23,36315 23,089375
2017-05-28 "NL" 52352650 20,13135 "May" "2017" "Sunday" "1" -0,828770087174504 0,559589262410176 "1" "2" "low_season" "0" 12,3999883071582 "1" "0" "0" 20,14150675 14,6 1 3,21701388888889 4,86805555555556 106,378472222222 0,0572916666666667 1017,68055555556 23,951 22,368125 22,218325 19,83455 18,5943 22,105325 23,36315
2017-05-28 "UK" 56,26761 16,771025 "May" "2017" "Sunday" "1" -0,828770087174504 0,559589262410176 "1" "2" "low_season" "0" 12,0115433771743 "1" "0" "0" 18,3554705 0 1 NA NA NA NA NA 20,13135 23,951 22,368125 22,218325 19,83455 18,5943 22,105325
2017-05-29 "BE" 207537521 22,152275 "May" "2017" "Monday" "0" -0,838279705217774 0,545240438540651 "2" "2" "low_season" "0" 12,3583926083644 "0" "0" "0" 21,70451775 15,3 1 3,01856060606061 2,50757575757576 112,314393939394 0,0223484848484849 NA 16,771025 20,13135 23,951 22,368125 22,218325 19,83455 18,5943
2017-05-29 "DE" 1973,8513 23,2886 "May" "2017" "Monday" "0" -0,838279705217774 0,545240438540651 "2" "2" "low_season" "0" 12,6834180469645 "0" "0" "0" 23,27789725 16,5 1 2,4825 NA NA NA NA 22,152275 16,771025 20,13135 23,951 22,368125 22,218325 19,83455
2017-05-29 "ES" 642,01 22,43125 "May" "2017" "Monday" "0" -0,838279705217774 0,545240438540651 "2" "2" "low_season" "0" 11,9219547347228 "0" "0" "0" 22,52581875 15,9 1 NA NA NA NA NA 23,2886 22,152275 16,771025 20,13135 23,951 22,368125 22,218325
2017-05-29 "FR" 570,360084 23,4816 "May" "2017" "Monday" "0" -0,838279705217774 0,545240438540651 "2" "2" "low_season" "0" 12,2380976358387 "0" "0" "0" 23,542446 17,2 1 NA NA NA NA NA 22,43125 23,2886 22,152275 16,771025 20,13135 23,951 22,368125
2017-05-29 "NL" 66794957 20,7124 "May" "2017" "Monday" "0" -0,838279705217774 0,545240438540651 "2" "2" "low_season" "0" 12,4024094074302 "0" "0" "0" 20,820252 14,6 1 3,6375 5,77430555555556 94,1458333333333 0,0333333333333333 1012,66284722222 23,4816 22,43125 23,2886 22,152275 16,771025 20,13135 23,951
2017-05-29 "UK" 69,10203 15,96035 "May" "2017" "Monday" "0" -0,838279705217774 0,545240438540651 "2" "2" "low_season" "0" 12,0108640197251 "0" "0" "0" 18,5679605 0 1 NA NA NA NA NA 20,7124 23,4816 22,43125 23,2886 22,152275 16,771025 20,13135
2017-05-30 "BE" 214020266 17,83615 "May" "2017" "Tuesday" "0" -0,847540922892831 0,530730048161933 "3" "2" "low_season" "0" 12,3603870377276 "0" "0" "0" 19,14221625 15,3 1 3,83219696969697 4,85606060606061 77,6931818181818 0,0143939393939394 NA 15,96035 20,7124 23,4816 22,43125 23,2886 22,152275 16,771025
2017-05-30 "DE" 2012,3494 23,291175 "May" "2017" "Tuesday" "0" -0,847540922892831 0,530730048161933 "3" "2" "low_season" "0" 12,6878873727057 "0" "0" "0" 23,29114925 16,5 1 3,20916666666667 NA NA NA NA 17,83615 15,96035 20,7124 23,4816 22,43125 23,2886 22,152275
2017-05-30 "ES" 646,67 21,33825 "May" "2017" "Tuesday" "0" -0,847540922892831 0,530730048161933 "3" "2" "low_season" "0" 11,9206261199713 "0" "0" "0" 21,68884 15,9 1 NA NA NA NA NA 23,291175 17,83615 15,96035 20,7124 23,4816 22,43125 23,2886
2017-05-30 "FR" 595,216004 20,7679 "May" "2017" "Tuesday" "0" -0,847540922892831 0,530730048161933 "3" "2" "low_season" "0" 12,239176054928 "0" "0" "0" 21,738525 17,2 1 NA NA NA NA NA 21,33825 23,291175 17,83615 15,96035 20,7124 23,4816 22,43125
2017-05-30 "NL" 71799707 18,8824 "May" "2017" "Tuesday" "0" -0,847540922892831 0,530730048161933 "3" "2" "low_season" "0" 12,4047392545144 "0" "0" "0" 19,331753 14,6 1 5,21111111111111 7,18055555555556 55,8020833333333 0,0402777777777778 1014,046875 20,7679 21,33825 23,291175 17,83615 15,96035 20,7124 23,4816
2017-05-30 "UK" 67,36198 15,859625 "May" "2017" "Tuesday" "0" -0,847540922892831 0,530730048161933 "3" "2" "low_season" "0" 12,0102117721902 "0" "0" "0" 16,761911 0 1 NA NA NA NA NA 18,8824 20,7679 21,33825 23,291175 17,83615 15,96035 20,7124
2017-05-31 "BE" 215471867 16,282825 "May" "2017" "Wednesday" "0" -0,856550995901004 0,516062391015853 "4" "2" "low_season" "0" 12,3623021317191 "0" "0" "0" 17,78291325 15,3 1 2,3594696969697 2,57575757575758 101,977272727273 0,00151515151515152 NA 15,859625 18,8824 20,7679 21,33825 23,291175 17,83615 15,96035
2017-05-31 "DE" 1921,8431 19,532825 "May" "2017" "Wednesday" "0" -0,856550995901004 0,516062391015853 "4" "2" "low_season" "0" 12,6921778049072 "0" "0" "0" 19,5704085 16,5 1 4,06083333333333 NA NA NA NA 16,282825 15,859625 18,8824 20,7679 21,33825 23,291175 17,83615
2017-05-31 "ES" 635,65 21,26375 "May" "2017" "Wednesday" "0" -0,856550995901004 0,516062391015853 "4" "2" "low_season" "0" 11,9193522012896 "0" "0" "0" 21,463215 15,9 1 NA NA NA NA NA 19,532825 16,282825 15,859625 18,8824 20,7679 21,33825 23,291175
2017-05-31 "FR" 598,762748 19,925775 "May" "2017" "Wednesday" "0" -0,856550995901004 0,516062391015853 "4" "2" "low_season" "0" 12,240212020874 "0" "0" "0" 20,63786825 17,2 1 NA NA NA NA NA 21,26375 19,532825 16,282825 15,859625 18,8824 20,7679 21,33825
2017-05-31 "NL" 69950246 17,29645 "May" "2017" "Wednesday" "0" -0,856550995901004 0,516062391015853 "4" "2" "low_season" "0" 12,4069762796164 "0" "0" "0" 18,0125755 14,6 1 3,73506944444444 3,52083333333333 109,631944444444 0 1021,49097222222 19,925775 21,26375 19,532825 16,282825 15,859625 18,8824 20,7679
2017-05-31 "UK" 67,27709 15,110275 "May" "2017" "Wednesday" "0" -0,856550995901004 0,516062391015853 "4" "2" "low_season" "0" 12,0095868622594 "0" "0" "0" 15,95184925 0 1 NA NA NA NA NA 17,29645 19,925775 21,26375 19,532825 16,282825 15,859625 18,8824
2017-06-01 "BE" 217168181 17,7016 "June" "2017" "Thursday" "0" -0,865307254363206 0,501241813445776 "5" "2" "off_season" "0" 12,364136563672 "0" "0" "0" 17,43056725 15,3 1 2,16666666666667 1,69318181818182 114,943181818182 0,000378787878787879 NA 15,110275 17,29645 19,925775 21,26375 19,532825 16,282825 15,859625
2017-06-01 "DE" 1934,7401 17,739975 "June" "2017" "Thursday" "0" -0,865307254363206 0,501241813445776 "5" "2" "off_season" "0" 12,6962865480449 "0" "0" "0" 17,7579035 16,5 1 2,88416666666667 NA NA NA NA 17,7016 15,110275 17,29645 19,925775 21,26375 19,532825 16,282825
2017-06-01 "ES" 641,35 22,5035 "June" "2017" "Thursday" "0" -0,865307254363206 0,501241813445776 "5" "2" "off_season" "0" 11,9181335945924 "0" "0" "0" 22,1063025 15,9 1 NA NA NA NA NA 17,739975 17,7016 15,110275 17,29645 19,925775 21,26375 19,532825
2017-06-01 "FR" 589,576784 21,253025 "June" "2017" "Thursday" "0" -0,865307254363206 0,501241813445776 "5" "2" "off_season" "0" 12,2412047439151 "0" "0" "0" 20,9497725 17,2 1 NA NA NA NA NA 22,5035 17,739975 17,7016 15,110275 17,29645 19,925775 21,26375
2017-06-01 "NL" 71264637 16,184225 "June" "2017" "Thursday" "0" -0,865307254363206 0,501241813445776 "5" "2" "off_season" "0" 12,4091189588441 "0" "0" "0" 16,72880325 14,6 1 2,09340277777778 2,34722222222222 121,385416666667 0 1021,95972222222 21,253025 22,5035 17,739975 17,7016 15,110275 17,29645 19,925775
2017-06-01 "UK" 64,32925 16,897975 "June" "2017" "Thursday" "0" -0,865307254363206 0,501241813445776 "5" "2" "off_season" "0" 12,0089895102051 "0" "0" "0" 15,8700085 0 1 NA NA NA NA NA 16,184225 21,253025 22,5035 17,739975 17,7016 15,110275 17,29645
2017-06-02 "BE" 206703467 20,23005 "June" "2017" "Friday" "0" -0,873807103611081 0,48627270710869 "6" "2" "off_season" "0" 12,3658890488413 "0" "0" "0" 18,9096305 15,3 1 1,93068181818182 2,56439393939394 108,670454545455 0,0541666666666667 NA 16,897975 16,184225 21,253025 22,5035 17,739975 17,7016 15,110275
2017-06-02 "DE" 1889,2663 19,03715 "June" "2017" "Friday" "0" -0,873807103611081 0,48627270710869 "6" "2" "off_season" "0" 12,7002108952734 "0" "0" "0" 19,02417825 16,5 1 2,17666666666667 NA NA NA NA 20,23005 16,897975 16,184225 21,253025 22,5035 17,739975 17,7016
2017-06-02 "ES" 632,11 22,920375 "June" "2017" "Friday" "0" -0,873807103611081 0,48627270710869 "6" "2" "off_season" "0" 11,9169708954626 "0" "0" "0" 22,58444625 15,9 1 NA NA NA NA NA 19,03715 20,23005 16,897975 16,184225 21,253025 22,5035 17,739975
2017-06-02 "FR" 567,743498 22,220825 "June" "2017" "Friday" "0" -0,873807103611081 0,48627270710869 "6" "2" "off_season" "0" 12,2421534589926 "0" "0" "0" 21,689091 17,2 1 NA NA NA NA NA 22,920375 19,03715 20,23005 16,897975 16,184225 21,253025 22,5035
2017-06-02 "NL" 70042478 19,27795 "June" "2017" "Friday" "0" -0,873807103611081 0,48627270710869 "6" "2" "off_season" "0" 12,4111658163203 "0" "0" "0" 18,53648125 14,6 1 2,20486111111111 3,36111111111111 107,475694444444 0,00486111111111111 1016,55486111111 22,220825 22,920375 19,03715 20,23005 16,897975 16,184225 21,253025
2017-06-02 "UK" 63,93229 16,149525 "June" "2017" "Friday" "0" -0,873807103611081 0,48627270710869 "6" "2" "off_season" "0" 12,008419929213 "0" "0" "0" 15,1206675 0 1 NA NA NA NA NA 19,27795 22,220825 22,920375 19,03715 20,23005 16,897975 16,184225
2017-06-03 "BE" 185619511 18,492775 "June" "2017" "Saturday" "1" -0,882048024955854 0,471159507673864 "7" "2" "off_season" "0" 12,3675583471192 "1" "0" "1" 18,69936775 15,3 1 3,14166666666667 5,3030303030303 78,8143939393939 0,179166666666667 NA 16,149525 19,27795 22,220825 22,920375 19,03715 20,23005 16,897975
2017-06-03 "DE" 1664,0305 20,24085 "June" "2017" "Saturday" "1" -0,882048024955854 0,471159507673864 "7" "2" "off_season" "0" 12,7039482338561 "1" "0" "1" 20,228813 16,5 1 2,8675 NA NA NA NA 18,492775 16,149525 19,27795 22,220825 22,920375 19,03715 20,23005
2017-06-03 "ES" 529,65 22,4385 "June" "2017" "Saturday" "1" -0,882048024955854 0,471159507673864 "7" "2" "off_season" "0" 11,9158646781577 "1" "0" "1" 22,53081875 15,9 1 NA NA NA NA NA 20,24085 18,492775 16,149525 19,27795 22,220825 22,920375 19,03715
2017-06-03 "FR" 503,464641 19,587425 "June" "2017" "Saturday" "1" -0,882048024955854 0,471159507673864 "7" "2" "off_season" "0" 12,2430574278037 "1" "0" "1" 20,301599 17,2 1 NA NA NA NA NA 22,4385 20,24085 18,492775 16,149525 19,27795 22,220825 22,920375
2017-06-03 "NL" 54646649 19,089625 "June" "2017" "Saturday" "1" -0,882048024955854 0,471159507673864 "7" "2" "off_season" "0" 12,4131154278914 "1" "0" "1" 18,71111775 14,6 1 3,02291666666667 7,12152777777778 73,7430555555556 0,134375 1012,58715277778 19,587425 22,4385 20,24085 18,492775 16,149525 19,27795 22,220825
2017-06-03 "UK" 58,63218 14,466775 "June" "2017" "Saturday" "1" -0,882048024955854 0,471159507673864 "7" "2" "off_season" "0" 12,0078783243895 "1" "0" "1" 16,873663 0 1 NA NA NA NA NA 19,089625 19,587425 22,4385 20,24085 18,492775 16,149525 19,27795
2017-06-04 "BE" 185077998 15,37575 "June" "2017" "Sunday" "1" -0,890027576434677 0,455906693508459 "1" "2" "off_season" "1" 12,3691432662143 "1" "0" "1" 17,00118525 15,3 1 3,6530303030303 3,75757575757576 94,7462121212121 0,0443181818181818 NA 14,466775 19,089625 19,587425 22,4385 20,24085 18,492775 16,149525
2017-06-04 "DE" 1685,2355 18,252475 "June" "2017" "Sunday" "1" -0,890027576434677 0,455906693508459 "1" "2" "off_season" "1" 12,7074960511923 "1" "0" "1" 18,27235875 16,5 1 3,96083333333333 NA NA NA NA 15,37575 14,466775 19,089625 19,587425 22,4385 20,24085 18,492775
2017-06-04 "ES" 533,66 21,1 "June" "2017" "Sunday" "1" -0,890027576434677 0,455906693508459 "1" "2" "off_season" "1" 11,9148154943519 "1" "0" "1" 21,618805 15,9 1 NA NA NA NA NA 18,252475 15,37575 14,466775 19,089625 19,587425 22,4385 20,24085
2017-06-04 "FR" 494,836527 17,507025 "June" "2017" "Sunday" "1" -0,890027576434677 0,455906693508459 "1" "2" "off_season" "1" 12,2439159400596 "1" "0" "1" 18,614901 17,2 1 NA NA NA NA NA 21,1 18,252475 15,37575 14,466775 19,089625 19,587425 22,4385
2017-06-04 "NL" 48735624 16,08115 "June" "2017" "Sunday" "1" -0,890027576434677 0,455906693508459 "1" "2" "off_season" "1" 12,4149664237102 "1" "0" "1" 16,97997325 14,6 1 4,44583333333333 4,85069444444444 100,923611111111 0,0152777777777778 1014,73819444444 17,507025 21,1 18,252475 15,37575 14,466775 19,089625 19,587425
2017-06-04 "UK" 63,31008 13,138925 "June" "2017" "Sunday" "1" -0,890027576434677 0,455906693508459 "1" "2" "off_season" "1" 12,0073648927609 "1" "0" "1" 16,119419 0 1 NA NA NA NA NA 16,08115 17,507025 21,1 18,252475 15,37575 14,466775 19,089625
2017-06-05 "BE" 192284520 15,509225 "June" "2017" "Monday" "0" -0,897743393534234 0,440518784350495 "2" "2" "off_season" "1" 12,3706426638365 "1" "1" "0" 16,07790525 15,3 1 3,40265151515152 3,74621212121212 104,17803030303 0,0071969696969697 NA 13,138925 16,08115 17,507025 21,1 18,252475 15,37575 14,466775
2017-06-05 "DE" 1699,7616 16,56215 "June" "2017" "Monday" "0" -0,897743393534234 0,440518784350495 "2" "2" "off_season" "1" 12,7108519407776 "1" "1" "0" 16,57905325 16,5 1 2,41333333333333 NA NA NA NA 15,509225 13,138925 16,08115 17,507025 21,1 18,252475 15,37575
2017-06-05 "ES" 655,15 21,61425 "June" "2017" "Monday" "0" -0,897743393534234 0,440518784350495 "2" "2" "off_season" "1" 11,9138238718775 "1" "1" "0" 21,6587075 15,9 1 NA NA NA NA NA 16,56215 15,509225 13,138925 16,08115 17,507025 21,1 18,252475
2017-06-05 "FR" 526,066269 18,359525 "June" "2017" "Monday" "0" -0,897743393534234 0,440518784350495 "2" "2" "off_season" "1" 12,2447283155388 "1" "1" "0" 18,411064 17,2 1 NA NA NA NA NA 21,61425 16,56215 15,509225 13,138925 16,08115 17,507025 21,1
2017-06-05 "NL" 51003106 16,275175 "June" "2017" "Monday" "0" -0,897743393534234 0,440518784350495 "2" "2" "off_season" "1" 12,4167174918784 "1" "1" "0" 16,64009425 14,6 1 4,40208333333333 6,53819444444444 86,8159722222222 0,000694444444444444 1011,19548611111 18,359525 21,61425 16,56215 15,509225 13,138925 16,08115 17,507025
2017-06-05 "UK" 82,9054 13,0825 "June" "2017" "Monday" "0" -0,897743393534234 0,440518784350495 "2" "2" "off_season" "1" 12,006879822678 "1" "1" "0" 14,45293225 0 1 NA NA NA NA NA 16,275175 18,359525 21,61425 16,56215 15,509225 13,138925 16,08115
2017-06-06 "BE" 235615509 14,379175 "June" "2017" "Tuesday" "0" -0,905193189891397 0,425000339969554 "3" "2" "off_season" "0" 12,3720554507441 "0" "1" "0" 14,8158005 15,3 0 7,20719696969697 5,47348484848485 68,1969696969697 0,228409090909091 NA 13,0825 16,275175 18,359525 21,61425 16,56215 15,509225 13,138925
2017-06-06 "DE" 1955,0839 16,846175 "June" "2017" "Tuesday" "0" -0,905193189891397 0,425000339969554 "3" "2" "off_season" "0" 12,714013607502 "0" "1" "0" 16,84333475 16,5 1 4,5075 NA NA NA NA 14,379175 13,0825 16,275175 18,359525 21,61425 16,56215 15,509225
2017-06-06 "ES" 657,58 22,329125 "June" "2017" "Tuesday" "0" -0,905193189891397 0,425000339969554 "3" "2" "off_season" "0" 11,9128903137313 "0" "1" "0" 22,01093625 15,9 1 NA NA NA NA NA 16,846175 14,379175 13,0825 16,275175 18,359525 21,61425 16,56215
